time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.8000000000000012,-0.006094105354507948,0.5417967654405461,13.489492725965714,0.058956906482848126,6.211529618430006,0.0,0.26855191158909303,0.8087669576402946,3.647181320296017,0.03972661509812632,-0.12096517416917284,0.0,436.65308455809003,434.0630284196874,434.52550930888845,436.013469088428
1.8600000000000012,0.011511775938524718,0.5915201838737499,13.711042846879149,0.06144515264667216,6.203927154862054,0.0,0.3190320772893488,0.8488971546011898,3.7374362332540723,0.044748033858602494,-0.14179342473390327,0.0,448.71405124255625,447.0050460256288,447.34007266837153,447.7497000255257
1.9200000000000013,0.03249398557670344,0.6438462334687733,13.940324083887313,0.06453194478290136,6.196328674788866,0.0,0.38121783891607974,0.8955827523890437,3.904586818795745,0.06227844472299525,-0.10665266991553152,0.0,470.37569773941647,473.0748885272208,471.6011393989466,472.95480680350147
1.9800000000000013,0.05758665214043997,0.6992033374602497,14.182035095079655,0.06835564148210427,6.189617509065146,0.0,0.45593181550062784,0.9500514145423766,4.151431823111397,0.06647956084970769,-0.1250678216181167,0.0,497.2441783010775,495.8833488395773,496.2790840047247,496.5898551263247
2.0400000000000014,0.08645115011779084,0.7572821489162413,14.4292696684661,0.07196978757115335,6.182385088680862,0.0,0.5068110049928196,0.986211947566074,4.089830965096467,0.04326332469329582,-0.11275657227862668,0.0,401.73211676421363,402.83213194928885,402.8487274592203,400.7465645939057
2.1000000000000014,0.1189850689162076,0.8179378863428688,14.677704967849792,0.07465399935937622,6.175632130536508,0.0,0.5783009021812264,1.0358716241056427,4.190839082022492,0.047531281435529364,-0.11213832284020889,0.0,455.1856306148861,455.2241843171697,455.1205540838444,455.46314330232866
2.1600000000000015,0.15637020574344257,0.881917022158946,14.936035124373285,0.07752233754662541,6.168604030767963,0.0,0.6685978248813034,1.0970262851348411,4.419123700007083,0.04834860281300644,-0.12968208007281942,0.0,495.3330872543345,494.0301580654887,493.49889740978176,493.56036449397243
2.2200000000000015,0.19894138442039982,0.9493587971289699,15.204537903555831,0.08023979816944582,6.160518653529206,0.0,0.7512018718088992,1.151267815278988,4.53034473573822,0.038343713491961307,-0.1475527862947372,0.0,462.6584007055297,461.23280598473127,461.6876454176349,460.89860699859906
2.2800000000000016,0.2465699058486293,1.0200600854118334,15.479108387434751,0.08320594873908416,6.1518207840003445,0.0,0.8372429163153826,1.205657198883055,4.621428723760688,0.06547841782298422,-0.14023945752941416,0.0,456.0083266082255,456.57313994143004,456.09111112574396,458.2547428117049
2.3400000000000016,0.30025633764977694,1.0945388279658357,15.76448487153358,0.08756246957290781,6.143918512813155,0.0,0.953169281359096,1.2773717548992187,4.889708973258777,0.08400294399766847,-0.1185651083275066,0.0,508.8384052818727,510.3739988414119,509.4588495224408,510.7850191452706
2.4000000000000017,0.3598157356842421,1.1726336104784263,16.056911444055483,0.0923952367798222,6.137319689510715,0.0,1.0327095597973934,1.3261834852393029,4.857772734496095,0.07254278246342433,-0.09677925222998669,0.0,419.8444487075794,421.71896369921524,422.1430982465186,421.1584470890384
2.4600000000000017,0.42471854716372776,1.254024706641567,16.35052881429941,0.0966036670652155,6.131131684608892,0.0,1.1312316971582244,1.3872129110446194,4.928928910453669,0.06484484441887649,-0.12052881891411997,0.0,456.3593710009297,454.4501149087853,454.5595926796536,453.9458236504732
2.520000000000002,0.496457291559351,1.3396576508586633,16.65352454081515,0.10125295610812834,6.123843455966288,0.0,1.2607567749381114,1.467606285587273,5.169516346265853,0.09512341994153144,-0.12342164098868083,0.0,506.2993596389612,506.0797964035851,505.0666662974957,507.2496952896779
2.580000000000002,0.5766996761098562,1.4305787205783778,16.97429502683183,0.10674428230460542,6.115992444259547,0.0,1.4147341635449762,1.5636572562108466,5.520730724038972,0.08312552566028182,-0.15295408442814787,0.0,540.5170075976018,538.5098389449981,539.0178979890171,538.2117710400047
2.640000000000002,0.6642905459557759,1.5260713995543425,17.303718928298792,0.11164386895948741,6.1063616406481565,0.0,1.505712059134658,1.6198077645503886,5.460046682098277,0.07855623445308728,-0.18325636938948933,0.0,421.4671476363956,418.812231474687,421.05182125240253,420.66204622674474
2.700000000000002,0.7577848260414906,1.6251836244688365,17.631046934846292,0.11720843274693937,6.095153726368608,0.0,1.6116882616858976,1.6843324047815182,5.450529105177994,0.1118581938824931,-0.19502472377220145,0.0,438.5851052086404,437.5717612141971,435.9524130388853,438.73366656896854
2.760000000000002,0.8577846127275598,1.7282319779296793,17.957501096931715,0.12383091934541213,6.083428673660116,0.0,1.722600887423472,1.7511255955548832,5.43090756829556,0.10723237209076436,-0.1962136591379543,0.0,435.6639722616295,435.5263862696392,435.0742723961782,434.69777976182036
2.820000000000002,0.9648029507748862,1.8354928596559879,18.28352424068116,0.13031225662904422,6.072223810343679,0.0,1.8456255433589628,1.824730906671179,5.435996022492841,0.10955578805583786,-0.17251939477721792,0.0,443.35057507571713,445.2590320761685,443.96941844437805,444.17031432036964
2.880000000000002,1.078974032528388,1.9470206381148296,18.607857259863895,0.13675400599028276,6.0618176253287395,0.0,1.9608930175438746,1.8933383328501243,5.3749280536288255,0.10257366919720326,-0.17533373222692442,0.0,422.66582221035566,422.39250780043375,424.35168780452864,423.7624924151928
2.940000000000002,1.2003669917235653,2.062843264099283,18.929100025005116,0.1428515711338374,6.051216764027439,0.0,2.086370334370053,1.9678564991009875,5.3328502883371804,0.09966184326068597,-0.17951731224193873,0.0,430.18945917549667,429.8037226060214,430.50367713786585,430.2664825705357
3.000000000000002,1.3296809045072424,2.18335919761403,19.24868029706172,0.14832964726778197,6.039975220107955,0.0,2.2249569730422962,2.0497493809800376,5.3193115435275224,0.06399617789601364,-0.21156951271177793,0.0,441.8980960593297,439.21171499944626,441.88262678913424,438.93865851817526
3.0600000000000023,1.4673877221986327,2.308792479590155,19.566914248141206,0.1517087958741019,6.026913257300157,0.0,2.366280332520073,2.1315691322581936,5.288027746245606,0.03293103060709917,-0.2341981512499115,0.0,436.4823111719743,434.54059477154874,437.27759528680633,434.6835541425868
3.1200000000000023,1.6148233417954665,2.439758439586786,19.887049649207427,0.15355721939973233,6.012519760525718,0.0,2.549441637891653,2.233929462594153,5.381911460174027,0.026180110636388875,-0.25478073753871516,0.0,477.808029503443,476.1821630376257,477.38807082815686,476.87282150401734
3.1800000000000024,1.7716708858171746,2.575856947215355,20.206125755309042,0.15514636763747713,5.99752636083301,0.0,2.6799166139987998,2.302754400592317,5.253968928078611,0.027090198702980784,-0.24157964203502877,0.0,405.78225615495614,406.8966588930505,405.1048725483452,405.18694220609433
3.2400000000000024,1.9385296408827062,2.717122911771286,20.52406446098586,0.15663834526511522,5.98308648511858,0.0,2.8832118411841443,2.4060153675841933,5.342660347439359,0.020000152223445415,-0.2388980877204922,0.0,478.43134160756534,478.5821647128797,478.5734046839691,478.0333857472544
3.3000000000000025,2.11759658917819,2.8644503430040364,20.846352150360065,0.157937831935671,5.968915028590796,0.0,3.086786294650061,2.50478157799977,5.399075235242567,0.024783089596602952,-0.23127157540785515,0.0,471.62439951008855,472.1610817355386,470.1071748557454,470.4776940262463
3.3600000000000025,2.3074477278483694,3.0168898032682074,21.166821771406966,0.1594678975013295,5.954652472314347,0.0,3.242590273186649,2.5765630661519956,5.28308902917703,0.026899575845277218,-0.2554054609007424,0.0,416.77954948932614,414.60257727314075,415.37048704037096,415.55626827323505
3.4200000000000026,2.5076984347538485,3.1740308263704327,21.48270928689081,0.16131166050689671,5.939281273417389,0.0,3.4335432883967805,2.6614383257493337,5.245738431689548,0.037458634505480974,-0.2577930369484819,0.0,443.9393590187002,443.67728190023234,442.9660229902967,443.8339989823986
3.4800000000000026,2.7198916387044134,3.3363784428895764,21.79691517163929,0.16443764404350425,5.924049350552561,0.0,3.640645934704829,2.7501775990872512,5.2268296387757385,0.07163857274524778,-0.24699700425348511,0.0,451.32878593223677,452.13580738731895,450.13535962012844,452.89504254381643
3.5400000000000027,2.945281063316562,3.5043092372276377,22.111241257638994,0.1684813793777611,5.908964183206898,0.0,3.8733443241387255,2.8476307828438943,5.249381092916179,0.05716991385383396,-0.2621580981974617,0.0,468.12408930759534,466.88217812931117,468.20327530908173,467.0790948710204
3.6000000000000028,3.1847593922418334,3.678069070659744,22.42644920716365,0.17195478438846745,5.892881467867992,0.0,4.110319059403416,2.944390985592394,5.256226915766596,0.05929229257818245,-0.283627792003198,0.0,465.79618487295284,464.04387951242984,465.78336239108773,465.95150008487633
3.660000000000003,3.439784340604556,3.858099655847373,22.744428764870474,0.17640717230085023,5.875857343229967,0.0,4.391614931643858,3.056631928613312,5.3410422104097455,0.09398985622762471,-0.2839509940904851,0.0,493.2717590752454,493.17499825366855,492.5438023198608,495.10719305797267
3.720000000000003,3.71031090359827,4.044231325872083,23.063473811354644,0.18220854078071547,5.858227438327976,0.0,4.626992815027947,3.1479529257370893,5.292566628782607,0.10160195751122497,-0.3366123911812085,0.0,456.9328462570371,452.62307551616453,453.4815729374256,454.10052322371826
3.780000000000003,3.994001185600343,4.2354070980332015,23.376793453984895,0.18789432228069813,5.8386226088381825,0.0,4.830570821893184,3.2247841142389455,5.15069109433252,0.07535892332992189,-0.3120789453570397,0.0,423.2868654337724,425.2775973202703,424.7980317515103,422.54880362841556
3.840000000000003,4.292448860001637,4.43212643013991,23.686165553055478,0.19218643731360086,5.819755364949547,0.0,5.118754300407803,3.332492032965529,5.159790406304591,0.06251852078932038,-0.3196709043478132,0.0,479.3944151555835,478.7236783599755,479.1890660529304,478.21521796645465
3.900000000000003,4.608642862230507,4.635385835320223,23.996162547697757,0.19573422614920322,5.800846560836446,0.0,5.422055109087994,3.4426742157155585,5.171377767325758,0.05130833800561482,-0.3073796343830812,0.0,482.93378679752794,483.7673295561014,485.2099561743391,484.3695152459596
3.960000000000003,4.938597395022942,4.843510104550118,24.29783415381581,0.19933040945895453,5.782759005683996,0.0,5.5775347569116125,3.4949336981887895,4.884655336873903,0.0731944187315522,-0.2916957048513179,0.0,375.6046633861956,377.01231634820186,375.86032669877125,377.9794201518239
4.020000000000002,5.2820155960464295,5.056213282301531,24.589326463772004,0.20401937017766958,5.765371298444043,0.0,5.870511790547262,3.5951237947375767,4.830097464673486,0.08656427745208378,-0.2862501163322556,0.0,466.38112545320905,466.7254464849845,465.6485609799033,466.6980737469801
4.080000000000001,5.641744725938237,5.274418667651464,24.874790562456166,0.20958154652616034,5.7485638949351845,0.0,6.121236224536909,3.6784629372495017,4.6843742146489475,0.10278090028767808,-0.27007600446732455,0.0,436.3364638403756,437.60381062424005,436.31065922058923,437.6701842395467
4.14,6.016966908123694,5.497748793463409,25.151801847680943,0.21626883085595683,5.732331386332181,0.0,6.386810703506234,3.7659922641376453,4.548183210743658,0.12476271632726912,-0.2714878464451872,0.0,443.09504923395684,442.90474712823055,442.490372223524,444.3076180920263
4.199999999999998,6.408861774058634,5.726573734677607,25.421371830379346,0.22475169124348948,5.716423474922598,0.0,6.676852589406707,3.8616883289056245,4.435994099532846,0.16263587823020623,-0.25477338475410427,0.0,455.827054553213,457.0920637933867,452.59858311793914,455.654607595754
4.259999999999997,6.8200978028328585,5.961834573225318,25.686719129324462,0.2340427752430756,5.701238017477607,0.0,7.031166172360348,3.9805544943152453,4.406597275900471,0.13093383249273494,-0.24992867228894738,0.0,488.9838495006629,489.2868357742253,490.2832341503436,487.9410710744896
4.319999999999996,7.249729176504133,6.203238685637467,25.945596861771936,0.24232440697155422,5.68625996791406,0.0,7.29032099148418,4.06642315282018,4.2216865947331526,0.14936815321579142,-0.2490527741424598,0.0,436.35949143249843,436.3688963889475,435.6376531419149,437.19468209120237
4.379999999999995,7.696564293488589,6.450387186516161,26.195407518668816,0.25094786111912715,5.670938035963831,0.0,7.604356130701673,4.171979489788444,4.103634899495941,0.12899271412128718,-0.27256254514775186,0.0,466.1646135168119,464.2599967967223,465.92166378186954,464.34341257522846
4.439999999999993,8.161037376371027,6.703443985046781,26.4360851063744,0.25890183145228374,5.654215600601196,0.0,7.8784526662185925,4.263303697776108,3.91772119259873,0.13888966599243555,-0.2952493850992205,0.0,444.5590243421812,442.6156359717467,442.13113549571307,442.962250104452
4.499999999999992,8.643167510122677,6.962389222319214,26.666847739294575,0.26737573404216786,5.636434604970294,0.0,8.192769773576403,4.368172599480829,3.772531756766534,0.145541873428011,-0.2986411097783856,0.0,463.0525897292952,462.7000474733432,462.57660614728553,463.1179884597455
4.559999999999991,9.144752162211798,7.227813268154232,26.889231147603812,0.27569454511251656,5.618496655751628,0.0,8.526785870549507,4.479196447263993,3.6381583428581674,0.1190108772095242,-0.29962157063443084,0.0,472.99075877250584,472.83011693944826,472.18872506060825,470.153018441714
4.6199999999999894,9.666951709445641,7.5000641263591765,27.1038219665257,0.28334082812362205,5.600362297227884,0.0,8.879778574103362,4.5955705193649585,3.512582843341695,0.14044809617422557,-0.3080525041062176,0.0,481.753946639726,481.0302449928752,479.7482019957403,481.38693407083105
4.679999999999988,10.209861911271739,7.779093623364016,27.309888704735165,0.2917235609800448,5.582203277290127,0.0,9.217125235955058,4.70520020474842,3.354172503568611,0.13820005915603967,-0.29360946637057894,0.0,474.33050346708546,475.35163627355917,473.4403098193603,473.2840626648194
4.739999999999987,10.772914101506421,8.064632361141168,27.50594732682932,0.30015747543586624,5.564286419615003,0.0,9.551073350317779,4.812519323875717,3.1790751378435744,0.14491471038975537,-0.3111609375270929,0.0,474.1135562938365,472.67715056526526,472.4491620337982,472.98382868403843
4.799999999999986,11.354894823226239,8.356200664578722,27.68992891121002,0.3095994731420353,5.545803661914611,0.0,9.848215899026851,4.9062478161169265,2.9519664141546587,0.17480137402857834,-0.3024620158985541,0.0,456.5508889267526,457.1506554372766,455.72949005131386,458.1351112632418
4.859999999999984,11.954694973648559,8.65336549582252,27.85995787041874,0.3197220678281454,5.527881850142835,0.0,10.144934055990465,4.999101523763341,2.7139954263959116,0.15234580661159633,-0.29208221094028486,0.0,456.995449485302,457.734261545563,457.70953386757685,455.94413949751123
4.919999999999983,12.571127831404805,8.955689833763751,28.014250819564374,0.3288383698295325,5.510562908981667,0.0,10.402784031205638,5.078232708164404,2.42797995435124,0.15111183710800363,-0.28255485525913854,0.0,438.93735442098756,439.6419352050614,440.8194646281904,440.7393940837616
4.979999999999982,13.203349588846372,9.262841263743393,28.151480072822068,0.3377703176129332,5.4939551154742965,0.0,10.671070952611839,5.159950821436694,2.1451341504980648,0.14395246513449547,-0.2672549982235376,0.0,444.3022651586176,445.4777540393951,445.51235223583154,444.94704775952084
5.0399999999999805,13.851802101887676,9.57491332715055,28.27167168598344,0.34684063145338406,5.47799750807291,0.0,10.943680653720364,5.242218557233891,1.8600669447566471,0.162674307843299,-0.2634939708814821,0.0,446.78571790552223,447.02150629834676,447.7730451616319,449.3152068478756
